Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.34592056274414,45.42374580151868,45.079428405593966,45.1360295606633,67644400
2018-06-13,44.97330093383789,45.4874181569556,44.91198571944777,45.37893351770335,86553600
2018-06-14,44.99689483642578,45.17848708337205,44.86011139313714,45.17376942021792,86440400
2018-06-15,44.53466796875,44.84596901217522,44.39788450408042,44.815309594664896,246876800
2018-06-18,44.511070251464844,44.62426895299645,44.1478858362066,44.30825396202139,73939600
2018-06-19,43.791786193847656,43.94271901773257,43.26351951098928,43.662077454917885,134314000
2018-06-20,43.98280715942383,44.147889362033595,43.80121493729202,43.947433686908205,82514800
2018-06-21,43.7375373840332,44.419093793871994,43.614903363310304,44.15967636513542,102847600
2018-06-22,43.61018753051758,43.900260777710166,43.55830404259411,43.89318608376804,108801600
2018-06-25,42.96165466308594,43.61019477128706,42.62205490339157,43.25172795844052,126652400
2018-06-26,43.49463653564453,43.989886797653796,43.04891273924521,43.15504036576329,98276800
2018-06-27,43.43095397949219,44.166750904211135,43.40029457478834,43.68329311517857,101141200
2018-06-28,43.746978759765625,43.91442160952756,43.3460637711596,43.41681432174242,69460800
2018-06-29,43.65500259399414,44.145535169386115,43.13617123876956,43.93328352507445,90950800
2018-07-02,44.14316940307617,44.17147177813843,43.25643961910087,43.35077487177182,70925200
2018-07-03,43.374359130859375,44.32476482948047,43.28474153395483,44.287030725676225,55819200
2018-07-05,43.72338104248047,43.961574371999696,43.45924957060001,43.690364608495415,66416800
2018-07-06,44.329490661621094,44.43797173189767,43.67623281339386,43.728116316055825,69940800
2018-07-09,44.94500732421875,44.96858844083861,44.64314168271515,44.690307514477155,79026400
2018-07-10,44.89077377319336,45.11009654430228,44.85067903151692,44.97567372296649,63756400
2018-07-11,44.30826187133789,44.756342693838846,44.2445860160065,44.454477036854996,75326000
2018-07-12,45.051143646240234,45.14076127002318,44.64551090499141,44.697394413652766,72164400
2018-07-13,45.12188720703125,45.24216063196947,45.020477238201885,45.06292901075361,50055600
2018-07-16,45.02283477783203,45.43318149269543,44.90727542559399,45.166692910813076,60172400
2018-07-17,45.15018081665039,45.24923014322557,44.6195571109476,44.749265847601635,62138000
2018-07-18,44.902557373046875,45.23272540578134,44.79171568473517,45.22800774285761,65573600
2018-07-19,45.251590728759766,45.40959824469999,44.735116413293575,44.735116413293575,81147200
2018-07-20,45.14781951904297,45.38129162443984,44.84831093697936,45.228001785572765,82704800
2018-07-23,45.18791198730469,45.270454886685215,44.70445414490889,44.968585665291265,63957600
2018-07-24,45.51572799682617,45.671378500253525,45.29168756835982,45.38601924397004,74791600
2018-07-25,45.944942474365234,45.95201716965976,45.381298693402805,45.5298744916329,66839600
2018-07-26,45.801082611083984,46.21378994746489,45.65958151348729,45.89541427713352,76304000
2018-07-27,45.039344787597656,46.03220240716992,44.83181438141604,45.98503656933422,96096000
2018-07-30,44.78699493408203,45.32705030624448,44.58889630312897,45.256299767040694,84118000
2018-07-31,44.87662124633789,45.31291335911361,44.65258080944883,44.878981877356686,157492000
2018-08-01,47.52029800415039,47.58161322223618,46.532158229193854,46.96137555136066,271742800
2018-08-02,48.90935516357422,49.1428308876764,47.249094143303275,47.30333466964215,249616000
2018-08-03,49.05085372924805,49.227728287281295,48.458911238642635,48.82445271161577,133789600
2018-08-06,49.30556106567383,49.348009238803435,48.83389550544632,49.05321826366124,101701600
2018-08-07,48.84333419799805,49.40697447889994,48.76079127377916,49.36452629971754,102349600
2018-08-08,48.87633514404297,49.00840090208241,48.23251277433969,48.59333657702674,90102000
2018-08-09,49.260746002197266,49.472994037920536,48.86454511071905,49.414035850383826,93970400
2018-08-10,49.114013671875,49.48557133409341,48.910486075946345,49.07378193457011,98444800
2018-08-13,49.43113708496094,49.9233899602011,49.154245519727546,49.535267986992444,103563600
2018-08-14,49.63941192626953,49.83110585938184,49.28678739016667,49.73644334784153,82992000
2018-08-15,49.75536346435547,49.87369337817859,49.30334232687699,49.51396942903644,115230400
2018-08-16,50.484283447265625,50.600244468404085,50.04646125852407,50.11272573092973,114001600
2018-08-17,51.49245071411133,51.58001370324593,50.44641460805595,50.51267907731609,141708000
2018-08-20,50.990745544433594,51.87111708301211,50.907913131887234,51.615527559287024,121150800
2018-08-21,50.891326904296875,51.400147691984785,50.6523017823488,51.307850505178855,104639200
2018-08-22,50.8936882019043,51.2037119468297,50.60732826912649,50.668862125222205,76072400
2018-08-23,50.997840881347656,51.36702973113391,50.78721372416738,50.79904382972609,75532800
2018-08-24,51.15639877319336,51.331524767256205,50.907905185486186,51.26052969460536,73905600
2018-08-27,51.57765579223633,51.76698442201551,51.196633233845155,51.39069246128995,82100400
2018-08-28,51.99415969848633,52.19295307283816,51.80956533499646,51.830863851289415,91107200
2018-08-29,52.770408630371094,52.89110745651331,51.925534903087936,52.10066086863943,109019200
2018-08-30,53.25556182861328,54.019972076612355,52.63314531345547,52.83430761557534,195175200
2018-08-31,53.87089157104492,54.16434752163263,53.4851347972511,53.605830040366044,173360400
2018-09-04,54.04364776611328,54.23770698067207,53.634227204341904,54.05548148177805,109560400
2018-09-05,53.691017150878906,54.353665430113836,53.272131830936814,54.19273847104645,133332000
2018-09-06,52.798824310302734,53.80462886960279,52.372835774723434,53.53956733016265,137160000
2018-09-07,52.37281799316406,53.336021566308695,52.23318956842449,52.50298161416799,150479200
2018-09-10,51.669944763183594,52.50298843468489,51.229757303877285,52.28999240596996,158066000
2018-09-11,52.97631072998047,53.082806943997085,51.25105834056841,51.59421441290767,142996000
2018-09-12,52.31839370727539,53.248465165484035,52.02729949768136,53.23426615255607,197114800
2018-09-13,53.582157135009766,54.041277818620834,52.67338418396215,52.89821031768042,166825600
2018-09-14,52.973934173583984,53.683913646067786,52.66154508348513,53.425955304406166,127997200
2018-09-17,51.563446044921875,52.76330953149824,51.41908340101543,52.573980941124496,148780400
2018-09-18,51.648643493652344,52.50298563919337,51.38358202388521,51.54214367939406,126286800
2018-09-19,51.67941665649414,51.97524150544351,50.95287270526893,51.710183596350696,108495200
2018-09-20,52.072261810302734,52.60474642477888,51.86400000551983,52.121961963223164,106435200
2018-09-21,51.511383056640625,52.38702376647529,51.423816457857285,52.24976062216609,384986800
2018-09-24,52.25212860107422,52.36335902352826,51.267626333584346,51.31259228450954,110773600
2018-09-25,52.58345413208008,52.732550997350124,51.99416978895151,52.006003504013755,98217600
2018-09-26,52.16456604003906,52.95264380917307,52.008369665368996,52.30182919252401,95938800
2018-09-27,53.236637115478516,53.5892616223279,52.902945831595176,52.969213917547854,120724800
2018-09-28,53.423587799072266,53.44725161382536,53.01653262944028,53.19875808649364,91717600
2018-10-01,53.78330993652344,54.294496019561734,53.56795224261596,53.946605791755864,94403200
2018-10-02,54.26136779785156,54.4317631714536,53.634220666637496,53.78094861179492,99152800
2018-10-03,54.92165756225586,55.2529799345801,54.37970443970897,54.44360361549401,114619200
2018-10-04,53.956085205078125,54.98792238547319,53.65789145695204,54.61636465523451,128168000
2018-10-05,53.08043670654297,54.05547775401999,52.202430676368174,53.948981542667234,134322000
2018-10-08,52.95736312866211,53.201122427655946,52.112485930508065,52.58817442770608,118655600
2018-10-09,53.691017150878906,53.78568325427967,52.597649837383955,52.92660687302358,107564000
2018-10-10,51.2037239074707,53.56795704512589,51.13035993373505,53.35732992876048,167962400
2018-10-11,50.751705169677734,51.946838159353845,50.247622134232415,50.76827309287209,212497600
2018-10-12,52.56452560424805,52.746754721279835,51.317327037082954,52.164569832970635,161351600
2018-10-15,51.44037628173828,52.498245917950676,51.41907776558042,52.33968427909419,123164000
2018-10-16,52.57398986816406,52.772786907940514,51.29839328438548,51.81194478059316,116736000
2018-10-17,52.34678649902344,52.68994251799394,51.90896438476094,52.60947904535247,91541600
2018-10-18,51.12326431274414,52.00363928676678,50.408550519609015,51.55871759140356,130325200
2018-10-19,51.90187454223633,52.36336055788579,51.456952839383014,51.606049710263214,132314800
2018-10-22,52.218997955322266,52.860347780678396,51.81431160695901,52.01547032624564,115168400
2018-10-23,52.711246490478516,52.83431062152317,50.810868215917154,51.07829499747305,155071200
2018-10-24,50.903160095214844,53.066230717386226,50.77299647127529,52.68047766425556,163702000
2018-10-25,52.017845153808594,52.39176821772767,51.29603175862123,51.52322684458672,119423200
2018-10-26,51.18952178955078,52.11012838089742,50.33044545379852,51.09485569116432,189033600
2018-10-29,50.228694915771484,51.9918103235721,48.7732344672493,51.8734803819594,183742000
2018-10-30,50.47954177856445,50.924459797370716,49.525802965453806,49.970720984260076,146640000
2018-10-31,51.79537582397461,52.171664125400724,51.265256450664545,51.326790323875244,153435600
2018-11-01,52.5905647277832,52.62369697025783,51.31023376654297,51.840353257280604,233292800
2018-11-02,49.1021842956543,50.562375125777734,48.61703088459364,49.59207191479913,365314800
2018-11-05,47.70825958251953,48.37090790263362,46.898883307010784,48.349609382233005,264654800
2018-11-06,48.22418212890625,48.44900828041715,47.73192917201314,47.78635993032477,127531600
2018-11-07,49.68672180175781,49.71275452290097,48.309363712466045,48.74481685600461,133697600
2018-11-08,49.51337432861328,49.90047339465784,49.100148077728555,49.86722555541948,101450400
2018-11-09,48.55868148803711,48.92440772185427,48.03146315999094,48.815166373876544,137463200
2018-11-12,46.11258316040039,47.461503388574435,46.02233746371556,47.2596391587509,204542000
2018-11-13,45.65185546875,46.827408453582805,45.46661699229114,45.509366284258455,187531600
2018-11-14,44.36231231689453,46.18620004766759,44.15569737370678,46.04845796012335,243204000
2018-11-15,45.457115173339844,45.59010651669054,44.38605290163745,44.739907715993084,185915200
2018-11-16,45.9605827331543,46.30256253867102,44.994018333700204,45.241001735605465,147713200
2018-11-19,44.13907241821289,45.28850181754832,43.93246111209579,45.122262627353955,167701200
2018-11-20,42.03020095825195,43.09651261910129,41.68109683232495,42.36030580111065,271300800
2018-11-21,41.982696533203125,42.81152243279849,41.9280758696672,42.683278202549936,124496800
2018-11-23,40.9163932800293,41.93995928124868,40.87127405903531,41.545732307356154,94496000
2018-11-26,41.46973419189453,41.548104874515914,40.434296833953724,41.37949212830179,179994000
2018-11-27,41.379486083984375,41.50535314333375,40.581534441910556,40.73114788347668,165549600
2018-11-28,42.970645904541016,43.05376369196034,41.54335510075574,41.97082991406699,184250000
2018-11-29,42.64054489135742,43.41237317618883,42.201195033571544,43.379125333484275,167080000
2018-11-30,42.410179138183594,42.82577894068575,42.04207573121886,42.81627748733265,158126000
2018-12-03,43.892093658447266,43.920590773009714,43.03477043251187,43.80659869101698,163210000
2018-12-04,41.961334228515625,43.31500152005368,41.86159070426997,42.97302165192976,165377200
2018-12-06,41.49348831176758,41.50773686933884,40.4722994088251,40.790529273726726,172393600
2018-12-07,40.013946533203125,41.43886000802024,39.96882369336847,41.20137442888405,169126400
2018-12-10,40.277557373046875,40.39392299254589,38.78852171429132,39.18512221335925,248104000
2018-12-11,40.04720687866211,40.79765878910287,39.66010410415537,40.766788118317066,189126800
2018-12-12,40.15882110595703,40.82852869193123,40.139821820886,40.4675495230678,142510800
2018-12-13,40.59815979003906,40.98288889960045,40.2656814225094,40.48891845088322,127594400
2018-12-14,39.29911804199219,40.15406769431689,39.25162164436145,40.13506841051603,162814800
2018-12-17,38.933380126953125,39.98069223126717,38.64602102822434,39.29198198890727,177151600
2018-12-18,39.43922805786133,39.78595494062072,39.040250439096134,39.27536244428323,135366000
2018-12-19,38.20906448364258,39.7669697026103,37.78158960679332,39.422616249277915,196189200
2018-12-20,37.244869232177734,38.498792982639806,36.88151653310877,38.09269098875768,259092000
2018-12-21,35.796207427978516,37.56072751526206,35.53497541336422,37.251995476406,382978400
2018-12-24,34.87001419067383,35.99094661247746,34.81301633704648,35.18349332626678,148676800
2018-12-26,37.32560729980469,37.33985585447229,34.843883771660536,35.219111414123994,234330000
2018-12-27,37.0833854675293,37.230629045274476,35.639475800480604,37.00976549052856,212468400
2018-12-28,37.10236740112305,37.64621135368628,36.703393406418876,37.40397507190618,169165600
2018-12-31,37.46098327636719,37.845708823973354,37.16174907379083,37.64859532308761,140014000
2019-01-02,37.50372314453125,37.72458662290483,36.62740075617171,36.78414211195393,148158800
2019-01-03,33.7680778503418,34.60640172363963,33.72295500680148,34.19317547745964,365248800
2019-01-04,35.209617614746094,35.27849047559891,34.1504337518255,34.32379724419946,234428400
2019-01-07,35.13124465942383,35.34498388334802,34.64914915949289,35.31410959435231,219111200
2019-01-08,35.80095291137695,36.05506423362693,35.271361057087084,35.51834447775036,164101200
2019-01-09,36.408931732177734,36.69866457325209,35.53498610409679,35.929209608207124,180396400
2019-01-10,36.525291442871094,36.56566356603284,35.827083095118475,36.216559392156526,143122800
2019-01-11,36.166690826416016,36.50154648837544,35.981452295064784,36.306810124740636,108092800
2019-01-14,35.62283706665039,35.924444768462564,35.437598603803195,35.82470125952503,129756800
2019-01-15,36.35191345214844,36.427906940822126,35.63470610463008,35.686953213480265,114843600
2019-01-16,36.796016693115234,37.01925372022599,36.33529408375769,36.35429336518652,122278800
2019-01-17,37.01451110839844,37.44198597490383,36.397047009696955,36.62028408574662,119284800
2019-01-18,37.24249267578125,37.49422682619904,37.043002022319946,37.4039811406747,135004000
2019-01-22,36.40654754638672,37.2211215121317,36.2450554347819,37.145127995415336,121576000
2019-01-23,36.55377960205078,36.8435122960888,36.02656133084995,36.608400270150376,92522400
2019-01-24,36.26404571533203,36.68676973887957,36.03606159804956,36.59890123781676,101766000
2019-01-25,37.46573257446289,37.55360472379612,36.64878503179591,36.92426561509673,134142000
2019-01-28,37.1190071105957,37.126131390060124,36.492045151523456,36.99788711221388,104768400
2019-01-29,36.73427963256836,37.55360804703565,36.59891469261955,37.1071338529194,166348800
2019-01-30,39.24449157714844,39.45822714683114,38.052312966631995,38.76952042341593,244439200
2019-01-31,39.527099609375,40.13506210044691,39.080625569606816,39.4487289349215,162958400
2019-02-01,39.54609680175781,40.130309255024635,39.405977566123646,39.65059102884413,130672400
2019-02-04,40.669403076171875,40.7667730276874,39.72658509160154,39.75745937470211,125982000
2019-02-05,41.365234375,41.57897355982607,40.930638975712235,41.05175531049415,144406400
2019-02-06,41.379486083984375,41.6953423197784,41.049381294111875,41.47685241143466,112958400
2019-02-07,40.595787048339844,41.30824381331951,40.45329424584691,40.94251397800082,126966800
2019-02-08,40.64348602294922,40.70311205010361,40.16886153665804,40.30481062542633,95280000
2019-02-11,40.40975570678711,40.83429643477586,40.36682670736698,40.79613489799055,83973600
2019-02-12,40.75798034667969,40.784215952805525,40.474159782032444,40.5695636403469,89134000
2019-02-13,40.588626861572266,41.137187031192965,40.52661710438461,40.877218430046,89960800
2019-02-14,40.73650360107422,40.84621345605926,40.39782819422876,40.476534988953155,87342800
2019-02-15,40.64588165283203,40.951166710090945,40.486084289992206,40.84384055765046,98507200
2019-02-19,40.76750564575195,40.88914507060669,40.42406278544301,40.4765339806188,75891200
2019-02-20,41.02985763549805,41.33752994452727,40.78181498726989,40.8295150766272,104457600
2019-02-21,40.798519134521484,41.1109589873407,40.617257291473365,40.97501351487574,68998800
2019-02-22,41.254058837890625,41.26121367050578,40.87483815215059,40.92253824934637,75652800
2019-02-25,41.5545768737793,41.94572353268566,41.487796003181955,41.53788347577221,87493600
2019-02-26,41.57843017578125,41.809779499488094,41.30176447990518,41.430558762837144,68280800
2019-02-27,41.70722198486328,41.73822869074752,41.19682321958781,41.311307838567444,111341600
2019-02-28,41.29698181152344,41.7167513399161,41.24212688971162,41.57603479995883,112861600
2019-03-01,41.73107147216797,41.77400047236852,41.234982402793754,41.56650302616348,103544800
2019-03-04,41.94095993041992,42.39411639965305,41.4925709243222,41.9027983896276,109744800
2019-03-05,41.86463165283203,41.97672889044358,41.62851124268091,41.9624192242437,78949600
2019-03-06,41.62374496459961,41.85509427950601,41.4854121219237,41.65951913111731,83241600
2019-03-07,41.141963958740234,41.60466257047475,41.027482991072056,41.46871346445025,99185600
2019-03-08,41.23974609375,41.27790762437119,40.42644621389484,40.622021328865515,95997600
2019-03-11,42.66839599609375,42.7208672064059,41.82170907547074,41.8550995148253,128044000
2019-03-12,43.14777755737305,43.567543462773116,42.780479205774704,42.93073795318164,129870400
2019-03-13,43.338592529296875,43.71781327039466,43.1501722048348,43.46738317445445,124130000
2019-03-14,43.820369720458984,43.908618737237624,43.54132028091361,43.86091499226116,94318000
2019-03-15,44.390380859375,44.6789724147162,43.822743589745585,44.087483279947165,156171600
2019-03-18,44.84354019165039,44.93178554071585,44.31167344863982,44.31406081869042,104879200
2019-03-19,44.48817443847656,45.07489619113061,44.34268677569581,44.92225369569541,126585600
2019-03-20,44.8769416809082,45.19415263672283,44.05887055501057,44.41662677956,124140800
2019-03-21,46.52976989746094,46.825516329115906,45.2704683808724,45.320555849510406,204136800
2019-03-22,45.566219329833984,47.14988676613712,45.50182218928217,46.589400548765894,169630800
2019-03-25,45.01527404785156,45.78802515555478,44.50487531846958,45.67592791524002,175381200
2019-03-26,44.55018615722656,46.00267911768265,44.0230940523578,45.71170377934582,199202000
2019-03-27,44.95087432861328,45.25854305952079,44.49294682904075,45.01765519484567,119393600
2019-03-28,45.010501861572266,45.210844466944145,44.72668135098658,45.065356795101245,83121600
2019-03-29,45.303855895996094,45.334862595503004,44.96756422056934,45.27523656677985,94256000
2019-04-01,45.61152648925781,45.716465238779,44.929404601308974,45.706926675834836,111448000
2019-04-02,46.27458190917969,46.37952433040807,45.56622420517309,45.575762771064326,91062800
2019-04-03,46.59178924560547,46.866067574679796,46.067077180669855,46.09092905245227,93087200
2019-04-04,46.67288589477539,46.835066998409054,46.06469947757885,46.45822993849623,76457200
2019-04-05,46.98530578613281,47.00915765087475,46.7301046626718,46.854127808619374,74106400
2019-04-08,47.72468185424805,47.75568491902388,46.82790392141536,46.846984690122916,103526800
2019-04-09,47.58156967163086,48.380559891254,47.51717254330135,47.7771447875635,143072800
2019-04-10,47.848690032958984,47.87731299886768,47.266739463025445,47.38599150967466,86781200
2019-04-11,47.45038986206055,47.93932399383451,47.32875408147207,47.90354983462724,83603200
2019-04-12,47.43132019042969,47.734221486599644,46.79690190331519,47.51002699837706,111042800
2019-04-15,47.517173767089844,47.66504879296179,47.226198455924894,47.36214754820143,70146400
